Year,Area,Inven,List
2019,"baltimore-columbia-towson, md",66.55518395,343000
2019,"port st. lucie, fl",9.364548495,299875
2019,"augusta-richmond county, ga-sc",24.08026756,229900
2019,"kingsport-bristol-bristol, tn-va",19.06354515,209900
2019,"lexington-fayette, ky",49.49832776,312500
2019,"fresno, ca",71.57190635,339000
2019,"olympia-tumwater, wa",98.3277592,399900
2019,"baton rouge, la",12.04013378,250000
2019,"iowa city, ia",35.45150502,284900
2019,"seattle-tacoma-bellevue, wa",94.64882943,619000
2019,"lafayette-west lafayette, in",96.65551839,267500
2019,"bowling green, ky",36.78929766,267900
2019,"punta gorda, fl",3.344481605,274900
2019,"toledo, oh",61.20401338,175000
2019,"ann arbor, mi",67.55852843,407000
2019,"virginia beach-norfolk-newport news, va-nc",59.53177258,305000
2019,"greenville, nc",44.48160535,235000
2019,"salinas, ca",29.76588629,979000
2019,"battle creek, mi",59.53177258,165000
2019,"pueblo, co",90.63545151,262000
2019,"visalia-porterville, ca",41.80602007,284000
2019,"dallas-fort worth-arlington, tx",61.20401338,358400
2019,"lake havasu city-kingman, az",19.06354515,309000
2019,"fargo, nd-mn",67.55852843,259900
2019,"san diego-carlsbad, ca",86.28762542,725000
2019,"homosassa springs, fl",6.02006689,224900
2019,"akron, oh",77.59197324,179900
2019,"san luis obispo-paso robles-arroyo grande, ca",41.80602007,735000
2019,"beaumont-port arthur, tx",38.79598662,199000
2019,"cape coral-fort myers, fl",1.672240803,299900
2019,"santa cruz-watsonville, ca",71.57190635,999500
2019,"vallejo-fairfield, ca",94.64882943,499000
2019,"madison, wi",71.57190635,365000
2019,"bloomington, il",10.03344482,147900
2019,"bridgeport-stamford-norwalk, ct",25.08361204,749000
2019,"erie, pa",17.39130435,166900
2019,"los angeles-long beach-anaheim, ca",71.57190635,799000
2019,"racine, wi",67.55852843,286505
2019,"sacramento--roseville--arden-arcade, ca",90.63545151,499999
2019,"utica-rome, ny",50.8361204,159900
2019,"elkhart-goshen, in",87.2909699,210000
2019,"bismarck, nd",50.8361204,269990
2019,"wausau, wi",77.59197324,207900
2019,"denver-aurora-lakewood, co",94.64882943,517706
2019,"springfield, ma",74.5819398,299000
2019,"springfield, il",100,153900
2019,"state college, pa",44.48160535,325000
2019,"portland-south portland, me",71.57190635,388000
2019,"colorado springs, co",99.66555184,429000
2019,"philadelphia-camden-wilmington, pa-nj-de-md",52.84280936,289900
2019,"oshkosh-neenah, wi",74.5819398,239000
2019,"spokane-spokane valley, wa",87.2909699,359500
2019,"bend-redmond, or",67.55852843,465000
2019,"boulder, co",90.63545151,624900
2019,"concord, nh",77.59197324,325000
2019,"york-hanover, pa",59.53177258,229900
2019,"las vegas-henderson-paradise, nv",74.5819398,323000
2019,"albany, ga",15.05016722,115000
2019,"burlington, nc",66.55518395,257000
2019,"salem, or",83.94648829,369900
2019,"wilmington, nc",27.75919732,352000
2019,"traverse city, mi",44.48160535,339900
2019,"waco, tx",56.52173913,229900
2019,"houma-thibodaux, la",1.003344482,199000
2019,"salisbury, md-de",2.341137124,334900
2019,"hilo, hi",1.337792642,470000
2019,"greenville-anderson-mauldin, sc",41.80602007,281300
2019,"green bay, wi",61.20401338,269900
2019,"tampa-st. petersburg-clearwater, fl",36.78929766,284900
2019,"new haven-milford, ct",50.8361204,279000
2019,"lakeland-winter haven, fl",27.75919732,233900
2019,"morgantown, wv",15.05016722,259999
2019,"worcester, ma-ct",81.27090301,354900
2019,"minneapolis-st. paul-bloomington, mn-wi",90.63545151,355000
2019,"janesville-beloit, wi",61.20401338,229900
2019,"bangor, me",41.80602007,169222
2019,"buffalo-cheektowaga-niagara falls, ny",93.64548495,224000
2019,"waterloo-cedar falls, ia",52.84280936,169500
2019,"fort smith, ar-ok",8.361204013,169000
2019,"flint, mi",77.59197324,187490
2019,"lynchburg, va",22.40802676,269900
2019,"chico, ca",86.28762542,369900
2019,"panama city, fl",15.05016722,341700
2019,"athens-clarke county, ga",50.8361204,322400
2019,"knoxville, tn",38.79598662,300000
2019,"wichita falls, tx",67.55852843,139900
2019,"lafayette, la",2.341137124,219000
2019,"terre haute, in",52.84280936,89000
2019,"eureka-arcata-fortuna, ca",44.48160535,389500
2019,"amarillo, tx",35.45150502,242850
2019,"jefferson city, mo",74.5819398,178900
2019,"greensboro-high point, nc",44.48160535,268900
2019,"las cruces, nm",29.76588629,228079
2019,"spartanburg, sc",29.76588629,229900
2019,"south bend-mishawaka, in-mi",61.20401338,224500
2019,"portland-vancouver-hillsboro, or-wa",87.2909699,479000
2019,"alexandria, la",19.06354515,200000
2019,"san francisco-oakland-hayward, ca",98.3277592,949000
2019,"stockton-lodi, ca",90.63545151,430999
2019,"manchester-nashua, nh",90.63545151,375000
2019,"barnstable town, ma",19.06354515,597000
2019,"daphne-fairhope-foley, al",10.03344482,346900
2019,"peoria, il",29.76588629,139000
2019,"lebanon, pa",44.48160535,239000
2019,"milwaukee-waukesha-west allis, wi",83.94648829,349500
2019,"hagerstown-martinsburg, md-wv",27.75919732,237000
2019,"phoenix-mesa-scottsdale, az",52.84280936,384900
2019,"bellingham, wa",74.5819398,450000
2019,"brownsville-harlingen, tx",0.668896321,234900
2019,"prescott, az",29.76588629,449000
2019,"fort wayne, in",94.64882943,228900
2019,"yuma, az",14.3812709,231600
2019,"oklahoma city, ok",71.57190635,257000
2019,"san jose-sunnyvale-santa clara, ca",96.98996656,1160000
2019,"provo-orem, ut",74.5819398,399900
2019,"boston-cambridge-newton, ma-nh",87.2909699,599999
2019,"bakersfield, ca",71.57190635,263000
2019,"oxnard-thousand oaks-ventura, ca",71.57190635,743000
2019,"killeen-temple, tx",81.27090301,230950
2019,"charleston, wv",10.03344482,150000
2019,"jacksonville, nc",52.84280936,217500
2019,"johnson city, tn",33.11036789,229900
2019,"albany-schenectady-troy, ny",22.40802676,299000
2019,"tucson, az",49.49832776,294990
2019,"winston-salem, nc",27.75919732,279000
2019,"odessa, tx",87.2909699,315000
2019,"charlottesville, va",7.023411371,419900
2019,"miami-fort lauderdale-west palm beach, fl",3.010033445,409000
2019,"pottsville, pa",21.73913043,84500
2019,"laredo, tx",36.78929766,184900
2019,"savannah, ga",14.3812709,289900
2019,"tupelo, ms",19.06354515,215000
2019,"new york-newark-jersey city, ny-nj-pa",41.80602007,569000
2019,"indianapolis-carmel-anderson, in",74.5819398,295000
2019,"ottawa-peru, il",25.08361204,139900
2019,"mcallen-edinburg-mission, tx",5.351170569,199000
2019,"rockford, il",77.59197324,155000
2019,"wichita, ks",61.20401338,215000
2019,"trenton, nj",44.48160535,385000
2019,"kansas city, mo-ks",61.20401338,324900
2019,"tuscaloosa, al",24.08026756,237500
2019,"harrisburg-carlisle, pa",56.52173913,225000
2019,"the villages, fl",27.75919732,269900
2019,"joplin, mo",50.8361204,154900
2019,"memphis, tn-ms-ar",48.49498328,234900
2019,"bloomington, in",41.80602007,319000
2019,"cleveland-elyria, oh",48.49498328,209990
2019,"chambersburg-waynesboro, pa",25.08361204,219900
2019,"medford, or",49.49832776,445000
2019,"hattiesburg, ms",21.73913043,199900
2019,"redding, ca",61.20401338,340000
2019,"omaha-council bluffs, ne-ia",99.33110368,294500
2019,"abilene, tx",34.11371237,219900
2019,"mobile, al",29.76588629,185000
2019,"lubbock, tx",81.27090301,249900
2019,"rochester, mn",19.06354515,315000
2019,"cincinnati, oh-ky-in",74.5819398,289002
2019,"florence-muscle shoals, al",24.08026756,199000
2019,"san antonio-new braunfels, tx",50.8361204,309372
2019,"columbus, ga-al",8.361204013,179900
2019,"detroit-warren-dearborn, mi",90.63545151,265000
2019,"johnstown, pa",11.70568562,89900
2019,"dover, de",12.04013378,272900
2019,"richmond, va",61.20401338,334000
2019,"davenport-moline-rock island, ia-il",83.94648829,154900
2019,"st. louis, mo-il",41.80602007,237000
2019,"gulfport-biloxi-pascagoula, ms",12.04013378,205185
2019,"orlando-kissimmee-sanford, fl",38.79598662,319900
2019,"shreveport-bossier city, la",8.361204013,199500
2019,"yakima, wa",67.55852843,325000
2019,"asheville, nc",19.06354515,399000
2019,"columbia, sc",52.84280936,239000
2019,"nashville-davidson--murfreesboro--franklin, tn",90.63545151,375900
2019,"wheeling, wv-oh",29.76588629,129900
2019,"sioux falls, sd",96.98996656,244900
2019,"fayetteville-springdale-rogers, ar-mo",34.11371237,289900
2019,"birmingham-hoover, al",41.80602007,258000
2019,"kahului-wailuku-lahaina, hi",0,950000
2019,"charlotte-concord-gastonia, nc-sc",56.52173913,354000
2019,"raleigh, nc",56.52173913,379800
2019,"auburn-opelika, al",17.39130435,289000
2019,"coeur d'alene, id",67.55852843,469900
2019,"hartford-west hartford-east hartford, ct",61.20401338,284900
2019,"champaign-urbana, il",15.05016722,185000
2019,"greeley, co",82.94314381,425000
2019,"salt lake city, ut",90.63545151,451000
2019,"longview, tx",15.05016722,199900
2019,"gainesville, ga",19.06354515,310000
2019,"atlanta-sandy springs-roswell, ga",59.53177258,333824
2019,"dayton, oh",83.94648829,164900
2019,"gainesville, fl",36.78929766,270000
2019,"warner robins, ga",38.79598662,212000
2019,"dothan, al",15.05016722,191300
2019,"tyler, tx",49.49832776,305000
2019,"rocky mount, nc",4.013377926,139500
2019,"austin-round rock, tx",66.55518395,369900
2019,"anchorage, ak",52.84280936,324000
2019,"macon, ga",10.03344482,177900
2019,"saginaw, mi",83.94648829,135000
2019,"lansing-east lansing, mi",81.27090301,199900
2019,"youngstown-warren-boardman, oh-pa",22.40802676,128800
2019,"modesto, ca",87.2909699,374000
2019,"columbia, mo",44.48160535,250000
2019,"huntsville, al",56.52173913,274000
2019,"tallahassee, fl",52.84280936,240000
2019,"pittsfield, ma",7.023411371,369000
2019,"urban honolulu, hi",44.48160535,699000
2019,"charleston-north charleston, sc",17.39130435,434900
2019,"springfield, mo",67.55852843,235000
2019,"decatur, al",36.78929766,197900
2019,"columbus, oh",87.2909699,319900
2019,"roanoke, va",25.08361204,285000
2019,"bremerton-silverdale, wa",94.64882943,492388
2019,"ocala, fl",25.08361204,209900
2019,"pensacola-ferry pass-brent, fl",34.11371237,288350
2019,"jackson, mi",67.55852843,174900
2019,"kennewick-richland, wa",83.61204013,359000
2019,"monroe, la",5.016722408,210000
2019,"little rock-north little rock-conway, ar",36.78929766,199900
2019,"appleton, wi",71.57190635,279444
2019,"midland, tx",93.64548495,389000
2019,"grand rapids-wyoming, mi",93.64548495,294900
2019,"chattanooga, tn-ga",44.48160535,289900
2019,"reading, pa",65.88628763,225000
2019,"montgomery, al",17.39130435,219900
2019,"burlington-south burlington, vt",29.76588629,329900
2019,"grand junction, co",61.20401338,347400
2019,"santa rosa, ca",74.5819398,799000
2019,"santa fe, nm",33.11036789,549000
2019,"torrington, ct",15.05016722,339000
2019,"tulsa, ok",52.84280936,239500
2019,"durham-chapel hill, nc",56.52173913,403280
2019,"east stroudsburg, pa",29.76588629,179900
2019,"yuba city, ca",77.59197324,339000
2019,"chicago-naperville-elgin, il-in-wi",77.59197324,339000
2019,"kingston, ny",34.11371237,345000
2019,"college station-bryan, tx",12.04013378,269900
2019,"huntington-ashland, wv-ky-oh",6.688963211,149500
2019,"scranton--wilkes-barre--hazleton, pa",22.40802676,165900
2019,"jackson, ms",9.364548495,259900
2019,"deltona-daytona beach-ormond beach, fl",12.04013378,293500
2019,"ogden-clearfield, ut",98.3277592,398000
2019,"springfield, oh",83.94648829,129900
2019,"naples-immokalee-marco island, fl",0.334448161,475000
2019,"duluth, mn-wi",38.79598662,215000
2019,"lincoln, ne",56.52173913,314900
2019,"hickory-lenoir-morganton, nc",17.39130435,284900
2019,"binghamton, ny",29.76588629,142000
2019,"evansville, in-ky",48.49498328,179900
2019,"st. cloud, mn",81.27090301,249900
2019,"texarkana, tx-ar",10.03344482,169900
2019,"norwich-new london, ct",35.45150502,299500
2019,"albuquerque, nm",61.20401338,275000
2019,"florence, sc",5.351170569,187990
2019,"kalamazoo-portage, mi",67.55852843,285000
2019,"palm bay-melbourne-titusville, fl",33.11036789,295000
2019,"canton-massillon, oh",83.94648829,169900
2019,"north port-sarasota-bradenton, fl",3.344481605,364900
2019,"lake charles, la",6.02006689,240000
2019,"claremont-lebanon, nh-vt",7.023411371,294500
2019,"elizabethtown-fort knox, ky",59.53177258,210000
2019,"sebastian-vero beach, fl",4.682274247,330000
2019,"fayetteville, nc",38.79598662,185000
2019,"des moines-west des moines, ia",38.79598662,285640
2019,"la crosse-onalaska, wi-mn",87.2909699,269900
2019,"eugene, or",94.64882943,382240
2019,"houston-the woodlands-sugar land, tx",52.84280936,324000
2019,"muskegon, mi",87.2909699,219900
2019,"allentown-bethlehem-easton, pa-nj",35.45150502,224999
2019,"billings, mt",44.48160535,310000
2019,"hilton head island-bluffton-beaufort, sc",1.672240803,437000
2019,"sioux city, ia-ne-sd",44.48160535,249950
2019,"eau claire, wi",77.59197324,224900
2019,"cedar rapids, ia",77.59197324,234900
2019,"new orleans-metairie, la",25.08361204,298500
2019,"hickory-lenoir-morganton, nc",18.72909699,286850
2019,"bowling green, ky",26.08695652,269900
2019,"tupelo, ms",14.3812709,217500
2019,"savannah, ga",17.05685619,288850
2019,"new york-newark-jersey city, ny-nj-pa",50.50167224,571220
2019,"hilton head island-bluffton-beaufort, sc",2.675585284,429945
2019,"billings, mt",46.48829431,319900
2019,"eau claire, wi",77.25752508,231500
2019,"cedar rapids, ia",81.60535117,226950
2019,"charlottesville, va",22.40802676,431859.5
2019,"odessa, tx",87.62541806,324950
2019,"appleton, wi",71.57190635,282450
2019,"cincinnati, oh-ky-in",72.57525084,290000
2019,"san antonio-new braunfels, tx",52.17391304,309945
2019,"florence, sc",5.351170569,183750
2019,"kingsport-bristol-bristol, tn-va",22.40802676,204800
2019,"evansville, in-ky",49.49832776,177400
2019,"augusta-richmond county, ga-sc",29.43143813,229000
2019,"kahului-wailuku-lahaina, hi",0.668896321,946500
2019,"canton-massillon, oh",89.63210702,169400
2019,"joplin, mo",46.48829431,159355.5
2019,"memphis, tn-ms-ar",46.48829431,232450
2019,"buffalo-cheektowaga-niagara falls, ny",87.62541806,220000
2019,"fort smith, ar-ok",12.04013378,164500
2019,"bloomington, in",39.13043478,319950
2019,"fayetteville, nc",36.12040134,179000
2019,"jackson, mi",68.89632107,162450
2019,"ocala, fl",27.090301,209900
2019,"little rock-north little rock-conway, ar",43.81270903,199900
2019,"kennewick-richland, wa",74.5819398,352375
2019,"oklahoma city, ok",72.57525084,257620
2019,"pensacola-ferry pass-brent, fl",46.48829431,286032.5
2019,"la crosse-onalaska, wi-mn",85.6187291,269450
2019,"manchester-nashua, nh",92.64214047,373200
2019,"brownsville-harlingen, tx",0.334448161,234950
2019,"columbus, oh",87.62541806,307300
2019,"peoria, il",100,138800
2019,"decatur, al",26.08695652,190063
2019,"eureka-arcata-fortuna, ca",44.81605351,393750
2019,"huntsville, al",47.82608696,270359
2019,"terre haute, in",38.1270903,87400
2019,"charleston-north charleston, sc",18.72909699,431002.5
2019,"urban honolulu, hi",39.13043478,698500
2019,"pittsfield, ma",2.006688963,372400
2019,"alexandria, la",20.06688963,193500
2019,"columbia, mo",56.85618729,256900
2019,"saginaw, mi",59.86622074,144950
2019,"athens-clarke county, ga",38.1270903,323262.5
2019,"des moines-west des moines, ia",33.77926421,289200
2019,"waterloo-cedar falls, ia",58.86287625,159900
2019,"austin-round rock, tx",63.5451505,373445
2019,"chambersburg-waynesboro, pa",29.43143813,224900
2019,"santa cruz-watsonville, ca",88.62876254,1024000
2019,"salt lake city, ut",94.98327759,459950
2019,"amarillo, tx",33.11036789,247750
2019,"beaumont-port arthur, tx",44.81605351,196750
2019,"cape coral-fort myers, fl",3.010033445,299900
2019,"jefferson city, mo",65.55183946,173200
2019,"san luis obispo-paso robles-arroyo grande, ca",50.50167224,727000
2019,"vallejo-fairfield, ca",97.99331104,484500
2019,"green bay, wi",43.81270903,274900
2019,"raleigh, nc",52.17391304,376450
2019,"minneapolis-st. paul-bloomington, mn-wi",91.30434783,360000
2019,"hartford-west hartford-east hartford, ct",63.5451505,279900
2019,"greeley, co",81.60535117,432448.5
2019,"concord, nh",71.57190635,325000
2019,"morgantown, wv",22.40802676,266700
2019,"lakeland-winter haven, fl",28.76254181,231995
2019,"albany, ga",12.04013378,115900
2019,"worcester, ma-ct",83.94648829,351862.5
2019,"homosassa springs, fl",9.364548495,219700
2019,"north port-sarasota-bradenton, fl",5.016722408,359900
2019,"birmingham-hoover, al",41.47157191,256323
2019,"ann arbor, mi",68.89632107,400000
2019,"iowa city, ia",38.1270903,280900
2019,"baton rouge, la",16.38795987,249900
2019,"lexington-fayette, ky",47.82608696,311200
2019,"trenton, nj",61.20401338,379450
2019,"wichita, ks",58.86287625,218850
2019,"baltimore-columbia-towson, md",74.5819398,339950
2019,"port st. lucie, fl",12.04013378,298450
2019,"shreveport-bossier city, la",14.3812709,199900
2019,"myrtle beach-conway-north myrtle beach, sc-nc",4.347826087,265950
2019,"scranton--wilkes-barre--hazleton, pa",17.05685619,164900
2019,"gulfport-biloxi-pascagoula, ms",10.70234114,206735
2019,"dover, de",17.05685619,272900
2019,"johnstown, pa",10.70234114,85400
2019,"palm bay-melbourne-titusville, fl",31.10367893,292398.5
2019,"kalamazoo-portage, mi",66.55518395,290500
2019,"texarkana, tx-ar",8.361204013,175000
2019,"rochester, mn",21.40468227,322400
2019,"huntington-ashland, wv-ky-oh",6.35451505,146450
2019,"college station-bryan, tx",11.37123746,269900
2019,"pittsburgh, pa",35.78595318,197450
2019,"chicago-naperville-elgin, il-in-wi",80.26755853,339900
2019,"tulsa, ok",54.18060201,239900
2019,"durham-chapel hill, nc",55.18394649,404500
2019,"hattiesburg, ms",22.0735786,199700
2019,"redding, ca",81.60535117,341000
2019,"omaha-council bluffs, ne-ia",97.99331104,299975
2019,"lake havasu city-kingman, az",20.06688963,299450
2019,"columbia, sc",45.81939799,239057.5
2019,"reno, nv",79.26421405,462725
2019,"louisville/jefferson county, ky-in",63.5451505,289900
2019,"davenport-moline-rock island, ia-il",87.2909699,148450
2019,"providence-warwick, ri-ma",65.55183946,382450
2019,"st. louis, mo-il",41.47157191,235450
2019,"jackson, ms",17.05685619,259450
2019,"boise city, id",96.65551839,369900
2019,"rochester, ny",94.31438127,230950
2019,"kingston, ny",27.090301,295000
2019,"ottawa-peru, il",32.10702341,138500
2019,"jacksonville, fl",29.43143813,324445
2019,"niles-benton harbor, mi",29.43143813,354900
2019,"mobile, al",34.44816054,174950
2019,"santa rosa, ca",86.28762542,792000
2019,"santa fe, nm",25.4180602,552000
2019,"abilene, tx",36.12040134,219900
2019,"reading, pa",63.5451505,226950
2019,"chattanooga, tn-ga",50.50167224,295000
2019,"laredo, tx",39.13043478,180000
2019,"allentown-bethlehem-easton, pa-nj",42.80936455,221750
2019,"indianapolis-carmel-anderson, in",72.57525084,296450
2019,"roanoke, va",32.44147157,279950
2019,"phoenix-mesa-scottsdale, az",55.18394649,376000
2019,"eugene, or",96.98996656,382250
2019,"muskegon, mi",47.82608696,209500
2019,"houston-the woodlands-sugar land, tx",53.51170569,324995
2019,"macon, ga",7.692307692,125500
2019,"anchorage, ak",56.85618729,326000
2019,"knoxville, tn",43.81270903,299900
2019,"lake charles, la",5.351170569,241200
2019,"fargo, nd-mn",77.25752508,263000
2019,"fayetteville-springdale-rogers, ar-mo",33.77926421,299550
2019,"the villages, fl",28.76254181,267000
2019,"albuquerque, nm",65.55183946,275000
2019,"olympia-tumwater, wa",94.31438127,408997.5
2019,"detroit-warren-dearborn, mi",89.63210702,260267.5
2019,"columbus, ga-al",4.347826087,169900
2019,"mcallen-edinburg-mission, tx",6.688963211,198500
2019,"binghamton, ny",27.090301,134950
2019,"kansas city, mo-ks",74.5819398,325450
2019,"fresno, ca",80.26755853,325000
2019,"lincoln, ne",83.94648829,319950
2019,"lafayette-west lafayette, in",95.65217391,268500
2019,"springfield, oh",70.23411371,124900
2019,"naples-immokalee-marco island, fl",1.003344482,474900
2019,"asheville, nc",15.38461538,399000
2019,"nashville-davidson--murfreesboro--franklin, tn",91.30434783,371865
2019,"sioux city, ia-ne-sd",59.86622074,248250
2019,"grand junction, co",68.89632107,359000
2019,"burlington-south burlington, vt",7.023411371,324950
2019,"pottsville, pa",27.090301,76750
2019,"montgomery, al",19.73244147,220605
2019,"jacksonville, nc",81.60535117,218450
2019,"albany-schenectady-troy, ny",29.43143813,299900
2019,"killeen-temple, tx",68.89632107,234250
2019,"tucson, az",50.50167224,299000
2019,"charleston, wv",9.698996656,150000
2019,"johnson city, tn",41.47157191,231950
2019,"midland, tx",92.97658863,402500
2019,"oxnard-thousand oaks-ventura, ca",79.26421405,727975
2019,"miami-fort lauderdale-west palm beach, fl",3.344481605,406532
2019,"boston-cambridge-newton, ma-nh",91.30434783,604375
2019,"grand rapids-wyoming, mi",95.65217391,297450
2019,"bakersfield, ca",74.5819398,262475
2019,"winston-salem, nc",36.12040134,274450
2019,"new orleans-metairie, la",34.44816054,299000
2019,"san jose-sunnyvale-santa clara, ca",99.66555184,1176500
2019,"provo-orem, ut",74.5819398,399000
2019,"monroe, la",7.023411371,212500
2019,"springfield, mo",52.17391304,239450
2019,"yuma, az",22.40802676,231000
2019,"lebanon, pa",56.85618729,245450
2019,"fort wayne, in",88.62876254,232400
2019,"prescott, az",32.77591973,449900
2019,"daphne-fairhope-foley, al",13.37792642,339950
2019,"bellingham, wa",77.25752508,447500
2019,"bremerton-silverdale, wa",95.65217391,489944
2019,"barnstable town, ma",25.08361204,597000
2019,"hagerstown-martinsburg, md-wv",40.46822742,235000
2019,"milwaukee-waukesha-west allis, wi",80.26755853,349700
2019,"lansing-east lansing, mi",77.25752508,199850
2019,"youngstown-warren-boardman, oh-pa",14.3812709,123700
2019,"spartanburg, sc",27.090301,227103
2019,"san francisco-oakland-hayward, ca",98.99665552,949999.5
2019,"stockton-lodi, ca",90.30100334,425000
2019,"las cruces, nm",34.44816054,224450
2019,"south bend-mishawaka, in-mi",47.82608696,229000
2019,"modesto, ca",81.60535117,367000
2019,"portland-vancouver-hillsboro, or-wa",90.30100334,479000
2019,"gainesville, fl",49.49832776,274250
2019,"warner robins, ga",36.12040134,199950
2019,"greensboro-high point, nc",42.80936455,275000
2019,"gainesville, ga",18.72909699,325000
2019,"atlanta-sandy springs-roswell, ga",61.20401338,337010
2019,"tallahassee, fl",54.18060201,236950
2019,"lafayette, la",1.672240803,217999
2019,"wichita falls, tx",70.23411371,137400
2019,"bangor, me",8.361204013,168750
2019,"flint, mi",61.20401338,189900
2019,"chico, ca",88.62876254,374500
2019,"lynchburg, va",26.08695652,269900
2019,"panama city, fl",10.03344482,338250
2019,"janesville-beloit, wi",59.86622074,227450
2019,"cleveland-elyria, oh",46.15384615,202500
2019,"elizabethtown-fort knox, ky",55.18394649,211950
2019,"claremont-lebanon, nh-vt",0,289000
2019,"sebastian-vero beach, fl",9.030100334,332450
2019,"rocky mount, nc",4.013377926,140950
2019,"charlotte-concord-gastonia, nc-sc",54.18060201,350000
2019,"auburn-opelika, al",22.40802676,291444
2019,"york-hanover, pa",58.52842809,226750
2019,"coeur d'alene, id",79.26421405,465000
2019,"new haven-milford, ct",55.18394649,279900
2019,"champaign-urbana, il",24.08026756,187250
2019,"tampa-st. petersburg-clearwater, fl",36.12040134,279950
2019,"corpus christi, tx",17.05685619,264400
2019,"richmond, va",62.87625418,334495
2019,"houma-thibodaux, la",1.337792642,198900
2019,"greenville-anderson-mauldin, sc",44.81605351,284950
2019,"salem, or",72.57525084,368900
2019,"burlington, nc",74.5819398,257450
2019,"wilmington, nc",31.77257525,362450
2019,"waco, tx",40.46822742,231200
2019,"salisbury, md-de",3.344481605,331200
2019,"hilo, hi",2.341137124,482000
2019,"traverse city, mi",16.38795987,338400
2019,"las vegas-henderson-paradise, nv",74.5819398,319949.5
2019,"state college, pa",63.5451505,328750
2019,"bend-redmond, or",56.85618729,474990
2019,"philadelphia-camden-wilmington, pa-nj-de-md",58.86287625,287950
2019,"boulder, co",93.64548495,617500
2019,"denver-aurora-lakewood, co",96.98996656,517500
2019,"bismarck, nd",41.47157191,269950
2019,"oshkosh-neenah, wi",56.85618729,241950
2019,"springfield, ma",81.60535117,289900
2019,"wausau, wi",66.55518395,199900
2019,"portland-south portland, me",59.86622074,383395
2019,"spokane-spokane valley, wa",90.30100334,359250
2019,"springfield, il",47.82608696,149400
2019,"colorado springs, co",98.99665552,428909
2019,"utica-rome, ny",25.4180602,157450
2019,"elkhart-goshen, in",83.61204013,214900
2019,"tyler, tx",52.17391304,312500
2019,"los angeles-long beach-anaheim, ca",77.25752508,796500
2019,"bridgeport-stamford-norwalk, ct",33.44481605,759500
2019,"sacramento--roseville--arden-arcade, ca",91.30434783,492500
2019,"bloomington, il",21.40468227,145000
2019,"erie, pa",8.026755853,162200
2019,"racine, wi",77.25752508,289900
2019,"dothan, al",11.70568562,186200
2019,"madison, wi",71.57190635,365950
2019,"longview, tx",12.04013378,199945
2019,"dayton, oh",86.28762542,157995
2019,"san diego-carlsbad, ca",95.31772575,717000
2019,"harrisburg-carlisle, pa",66.55518395,220200
2019,"visalia-porterville, ca",50.50167224,275407.5
2019,"salinas, ca",31.10367893,899500
2019,"sioux falls, sd",97.99331104,244900
2019,"greenville, nc",80.26755853,240050
2019,"battle creek, mi",66.55518395,149900
2019,"toledo, oh",61.20401338,181450
2019,"virginia beach-norfolk-newport news, va-nc",66.55518395,304950
2019,"wheeling, wv-oh",40.46822742,128500
2019,"seattle-tacoma-bellevue, wa",96.98996656,629500
2019,"topeka, ks",84.94983278,159250
2019,"lancaster, pa",61.20401338,292450
2019,"fort collins, co",84.61538462,459900
2019,"atlantic city-hammonton, nj",15.38461538,269250
2019,"monroe, mi",63.5451505,199900
2019,"crestview-fort walton beach-destin, fl",10.36789298,424000
2019,"el paso, tx",20.06688963,192000
2019,"riverside-san bernardino-ontario, ca",55.18394649,417500
2019,"syracuse, ny",36.12040134,205749.5
2019,"torrington, ct",14.04682274,342500
2019,"pueblo, co",85.28428094,279450
2019,"dallas-fort worth-arlington, tx",66.55518395,360000
2019,"medford, or",53.51170569,445000
2019,"washington-arlington-alexandria, dc-va-md-wv",93.64548495,488945
2019,"blacksburg-christiansburg-radford, va",34.44816054,254975
2019,"lubbock, tx",72.57525084,249450
2019,"merced, ca",70.23411371,329450
2019,"east stroudsburg, pa",24.08026756,179900
2019,"yuba city, ca",86.28762542,335000
2019,"florence-muscle shoals, al",15.38461538,194950
2019,"santa maria-santa barbara, ca",49.49832776,1110000
2019,"deltona-daytona beach-ormond beach, fl",13.37792642,295700
2019,"ogden-clearfield, ut",92.97658863,399450
2019,"duluth, mn-wi",20.06688963,221750
2019,"akron, oh",74.5819398,174950
2019,"clarksville, tn-ky",62.87625418,252119
2019,"orlando-kissimmee-sanford, fl",39.13043478,315000
2019,"yakima, wa",72.57525084,319700
2019,"rapid city, sd",66.55518395,269450
2019,"tuscaloosa, al",24.08026756,239400
2019,"rockford, il",70.23411371,149900
2019,"norwich-new london, ct",42.80936455,291950
2019,"st. cloud, mn",85.6187291,249850
2019,"punta gorda, fl",6.02006689,274995
2019,"barnstable town, ma",24.41471572,596000
2019,"milwaukee-waukesha-west allis, wi",80.93645485,342450
2019,"columbus, oh",89.96655518,299900
2019,"decatur, al",21.40468227,180257.1429
2019,"brownsville-harlingen, tx",1.337792642,229950
2019,"lansing-east lansing, mi",62.54180602,193850
2019,"south bend-mishawaka, in-mi",51.50501672,210000
2019,"portland-vancouver-hillsboro, or-wa",91.63879599,475714.2857
2019,"columbia, mo",84.94983278,258200
2019,"alexandria, la",12.37458194,197875
2019,"modesto, ca",88.9632107,367425
2019,"spartanburg, sc",32.10702341,223035
2019,"youngstown-warren-boardman, oh-pa",13.37792642,122042.8571
